sequence_id,char,mouth_target,eye_target,lid_target,emotion,timestamp
97, ,1,11,1,neutral,0.6
98,不,5,1,4,surprise,0.0
98,可,4,4,4,surprise,0.3
98,思,4,3,4,surprise,0.6
98,议,4,5,4,surprise,0.9
98, ,1,11,1,neutral,1.2
99,接,2,11,1,neutral,0.0
99,下,3,11,1,neutral,0.3
99,来,2,11,1,neutral,0.6
99,我,1,11,1,neutral,0.9
99,们,2,11,1,neutral,1.2
99,看,2,11,1,neutral,1.5
99, ,1,11,1,neutral,1.8
100,机,1,11,1,neutral,0.0
100,器,2,11,1,neutral,0.3
100,人,1,12,1,neutral,0.6
100,正,3,11,1,neutral,0.9
100,在,3,11,1,neutral,1.2
100,运,1,11,1,neutral,1.5
100,行,3,11,1,neutral,1.8
100, ,1,11,1,neutral,2.1
101,好,1,11,1,neutral,0.0
101,的,2,11,1,neutral,0.3
101,，,3,11,1,neutral,0.6
101,机,1,12,1,neutral,0.9
101,器,3,11,1,neutral,1.2
101,人,2,11,1,neutral,1.5
101,正,1,11,1,neutral,1.8
101,在,1,11,1,neutral,2.1
101,运,2,11,1,neutral,2.4
101,行,1,11,1,neutral,2.7
101, ,1,11,1,neutral,3.0
102,准,2,11,1,neutral,0.0
102,备,3,12,1,neutral,0.3
102,好,3,11,1,neutral,0.6
102,了,2,11,1,neutral,0.9
102,吗,1,11,1,neutral,1.2
102, ,1,11,1,neutral,1.5
103,有,2,16,2,negative,0.0
103,点,1,20,3,negative,0.3
103,难,1,20,3,negative,0.6
103,过,2,20,2,negative,0.9
103, ,1,11,1,neutral,1.2
104,这,1,11,1,neutral,0.0
104,是,3,10,1,neutral,0.3
104,一,2,11,1,neutral,0.6
104,段,3,11,1,neutral,0.9
104,测,3,12,1,neutral,1.2
104,试,3,11,1,neutral,1.5
104, ,1,11,1,neutral,1.8
105,真,5,5,4,surprise,0.0
105,的,4,1,4,surprise,0.3
105,吗,5,2,4,surprise,0.6
105, ,1,11,1,neutral,0.9
106,你,4,10,1,positive,0.0
106,好,5,10,1,positive,0.3
106,，,3,10,2,positive,0.6
106,接,3,10,1,positive,0.9
106,下,4,12,2,positive,1.2
106,来,5,11,2,positive,1.5
106,我,4,11,2,positive,1.8
106,们,3,10,1,positive,2.1
106,看,5,11,2,positive,2.4
106, ,1,11,1,neutral,2.7
107,机,1,11,1,neutral,0.0
107,器,1,11,1,neutral,0.3
107,人,1,11,1,neutral,0.6
107,正,3,11,1,neutral,0.9
107,在,3,11,1,neutral,1.2
107,运,3,11,1,neutral,1.5
107,行,2,11,1,neutral,1.8
107, ,1,11,1,neutral,2.1
108,天,5,3,4,surprise,0.0
108,哪,5,3,4,surprise,0.3
108, ,1,11,1,neutral,0.6
109,天,5,4,4,surprise,0.0
109,哪,5,3,4,surprise,0.3
109, ,1,11,1,neutral,0.6
110,唉,2,19,2,negative,0.0
110, ,1,11,1,neutral,0.3
111,不,4,2,4,surprise,0.0
111,可,4,1,4,surprise,0.3
111,思,5,3,4,surprise,0.6
111,议,5,3,4,surprise,0.9
111,，,4,5,4,surprise,1.2
111,机,5,4,4,surprise,1.5
111,器,5,3,4,surprise,1.8
111,人,5,3,4,surprise,2.1
111,正,5,2,4,surprise,2.4
111,在,4,2,4,surprise,2.7
111,运,5,4,4,surprise,3.0
111,行,5,5,4,surprise,3.3
111, ,1,11,1,neutral,3.6
112,你,3,10,1,positive,0.0
112,好,4,11,2,positive,0.3
112, ,1,11,1,neutral,0.6
113,真,5,3,4,surprise,0.0
113,的,5,3,4,surprise,0.3
113,吗,4,5,4,surprise,0.6
113, ,1,11,1,neutral,0.9
114,不,4,2,4,surprise,0.0
114,可,5,1,4,surprise,0.3
114,思,4,1,4,surprise,0.6
114,议,5,5,4,surprise,0.9
114, ,1,11,1,neutral,1.2
115,天,5,3,4,surprise,0.0
115,哪,4,4,4,surprise,0.3
115, ,1,11,1,neutral,0.6
116,你,4,13,2,positive,0.0
116,好,4,11,1,positive,0.3
116, ,1,11,1,neutral,0.6
117,好,2,11,1,neutral,0.0
117,的,1,11,1,neutral,0.3
117, ,1,11,1,neutral,0.6
118,这,3,11,1,neutral,0.0
118,是,2,11,1,neutral,0.3
118,一,3,11,1,neutral,0.6
118,段,3,11,1,neutral,0.9
118,测,2,11,1,neutral,1.2
118,试,2,11,1,neutral,1.5
118, ,1,11,1,neutral,1.8
119,有,1,18,3,negative,0.0
119,点,1,18,3,negative,0.3
119,难,1,21,3,negative,0.6
119,过,2,19,2,negative,0.9
119, ,1,11,1,neutral,1.2
120,真,4,5,4,surprise,0.0
120,的,4,3,4,surprise,0.3
120,吗,4,5,4,surprise,0.6
120, ,1,11,1,neutral,0.9
121,不,4,1,4,surprise,0.0
121,可,5,4,4,surprise,0.3
121,思,5,5,4,surprise,0.6
121,议,4,1,4,surprise,0.9
121,，,4,6,4,surprise,1.2
121,好,4,5,4,surprise,1.5
121,的,4,2,4,surprise,1.8
121, ,1,11,1,neutral,2.1
122,有,2,17,2,negative,0.0
122,点,1,19,3,negative,0.3
122,难,1,17,2,negative,0.6
122,过,2,19,3,negative,0.9
122,，,2,18,2,negative,1.2
122,机,2,18,2,negative,1.5
122,器,2,20,3,negative,1.8
122,人,1,20,2,negative,2.1
122,正,2,19,2,negative,2.4
122,在,1,21,2,negative,2.7
122,运,1,19,3,negative,3.0
122,行,2,19,2,negative,3.3
122, ,1,11,1,neutral,3.6
123,天,4,2,4,surprise,0.0
123,哪,4,1,4,surprise,0.3
123, ,1,11,1,neutral,0.6
124,哇,5,3,4,surprise,0.0
124, ,1,11,1,neutral,0.3
125,天,5,5,4,surprise,0.0
125,哪,4,3,4,surprise,0.3
125,，,5,3,4,surprise,0.6
125,接,4,6,4,surprise,0.9
125,下,5,5,4,surprise,1.2
125,来,5,3,4,surprise,1.5
125,我,4,4,4,surprise,1.8
125,们,5,5,4,surprise,2.1
125,看,4,4,4,surprise,2.4
125, ,1,11,1,neutral,2.7
126,你,3,12,2,positive,0.0
126,好,3,12,2,positive,0.3
126,，,4,12,2,positive,0.6
126,准,4,10,2,positive,0.9
126,备,4,10,2,positive,1.2
126,好,5,11,2,positive,1.5
126,了,3,12,1,positive,1.8
126,吗,5,11,2,positive,2.1
126, ,1,11,1,neutral,2.4
127,天,5,1,4,surprise,0.0
127,哪,4,2,4,surprise,0.3
127, ,1,11,1,neutral,0.6
128,天,5,2,4,surprise,0.0
128,哪,5,2,4,surprise,0.3
128, ,1,11,1,neutral,0.6
129,欢,4,12,2,positive,0.0
129,迎,5,12,1,positive,0.3
129,来,4,10,2,positive,0.6
129,到,5,10,2,positive,0.9
129,直,5,11,1,positive,1.2
129,播,3,12,2,positive,1.5
129,间,3,12,2,positive,1.8
129,，,3,11,1,positive,2.1
129,准,3,12,2,positive,2.4
129,备,4,12,1,positive,2.7
129,好,5,12,1,positive,3.0
129,了,3,12,1,positive,3.3
129,吗,5,11,1,positive,3.6
129, ,1,11,1,neutral,3.9
130,这,2,11,1,neutral,0.0
130,是,2,11,1,neutral,0.3
130,一,2,11,1,neutral,0.6
130,段,3,11,1,neutral,0.9
130,测,1,11,1,neutral,1.2
130,试,3,11,1,neutral,1.5
130, ,1,11,1,neutral,1.8
131,好,1,11,1,neutral,0.0
131,的,2,11,1,neutral,0.3
131,，,2,11,1,neutral,0.6
131,好,1,11,1,neutral,0.9
131,的,3,11,1,neutral,1.2
131, ,1,11,1,neutral,1.5
132,唉,1,19,3,negative,0.0
132, ,1,11,1,neutral,0.3
133,今,3,11,1,positive,0.0
133,天,3,10,1,positive,0.3
133,心,4,9,2,positive,0.6
133,情,5,11,2,positive,0.9
133,很,3,11,1,positive,1.2
133,好,4,10,2,positive,1.5
133,，,4,12,1,positive,1.8
133,好,3,11,2,positive,2.1
133,的,4,11,2,positive,2.4
133, ,1,11,1,neutral,2.7
134,今,5,12,2,positive,0.0
134,天,5,12,1,positive,0.3
134,心,4,11,2,positive,0.6
134,情,3,11,1,positive,0.9
134,很,5,12,2,positive,1.2
134,好,5,11,1,positive,1.5
134, ,1,11,1,neutral,1.8
135,唉,2,19,3,negative,0.0
135, ,1,11,1,neutral,0.3
136,谢,3,10,1,positive,0.0
136,谢,3,11,2,positive,0.3
136,大,3,10,2,positive,0.6
136,家,3,10,1,positive,0.9
136,的,5,11,1,positive,1.2
136,支,3,11,1,positive,1.5
136,持,5,12,1,positive,1.8
136, ,1,11,1,neutral,2.1
137,机,2,11,1,neutral,0.0
137,器,3,11,1,neutral,0.3
137,人,2,11,1,neutral,0.6
137,正,1,11,1,neutral,0.9
137,在,3,11,1,neutral,1.2
137,运,1,11,1,neutral,1.5
137,行,3,11,1,neutral,1.8
137,，,1,11,1,neutral,2.1
137,接,1,10,1,neutral,2.4
137,下,2,11,1,neutral,2.7
137,来,1,11,1,neutral,3.0
137,我,3,11,1,neutral,3.3
137,们,1,11,1,neutral,3.6
137,看,3,11,1,neutral,3.9
137, ,1,11,1,neutral,4.2
138,请,2,19,3,negative,0.0
138,不,2,18,3,negative,0.3
138,要,2,18,2,negative,0.6
138,这,1,16,2,negative,0.9
138,样,1,19,2,negative,1.2
138, ,1,11,1,neutral,1.5
139,太,3,13,2,positive,0.0
139,棒,3,10,1,positive,0.3
139,了,3,9,2,positive,0.6
139,，,4,11,1,positive,0.9
139,机,4,10,1,positive,1.2
139,器,4,10,2,positive,1.5
139,人,4,10,2,positive,1.8
139,正,5,12,2,positive,2.1
139,在,3,12,1,positive,2.4
139,运,5,11,2,positive,2.7
139,行,4,11,1,positive,3.0
139, ,1,11,1,neutral,3.3
140,机,2,11,1,neutral,0.0
140,器,2,11,1,neutral,0.3
140,人,3,11,1,neutral,0.6
140,正,2,11,1,neutral,0.9
140,在,1,11,1,neutral,1.2
140,运,1,11,1,neutral,1.5
140,行,2,11,1,neutral,1.8
140, ,1,11,1,neutral,2.1
141,太,5,10,1,positive,0.0
141,棒,3,11,1,positive,0.3
141,了,5,9,2,positive,0.6
141, ,1,11,1,neutral,0.9
142,请,2,21,2,negative,0.0
142,不,2,15,2,negative,0.3
142,要,2,21,2,negative,0.6
142,这,1,20,3,negative,0.9
142,样,1,21,3,negative,1.2
142, ,1,11,1,neutral,1.5
143,哇,4,4,4,surprise,0.0
143, ,1,11,1,neutral,0.3
144,机,3,11,1,neutral,0.0
144,器,1,10,1,neutral,0.3
144,人,1,10,1,neutral,0.6
144,正,2,11,1,neutral,0.9
144,在,1,11,1,neutral,1.2
144,运,3,11,1,neutral,1.5
144,行,3,11,1,neutral,1.8
144, ,1,11,1,neutral,2.1
145,欢,5,11,1,positive,0.0
145,迎,3,10,1,positive,0.3
145,来,5,10,1,positive,0.6
145,到,4,10,1,positive,0.9
145,直,3,11,2,positive,1.2
145,播,5,12,1,positive,1.5
145,间,3,10,2,positive,1.8
145,，,4,12,1,positive,2.1
145,机,3,10,1,positive,2.4
145,器,3,12,1,positive,2.7
145,人,5,13,1,positive,3.0
145,正,3,11,2,positive,3.3
145,在,4,11,2,positive,3.6
145,运,5,11,1,positive,3.9
145,行,5,10,1,positive,4.2
145, ,1,11,1,neutral,4.5
146,机,3,11,1,neutral,0.0
146,器,2,10,1,neutral,0.3
146,人,3,11,1,neutral,0.6
146,正,2,11,1,neutral,0.9
146,在,1,11,1,neutral,1.2
146,运,2,11,1,neutral,1.5
146,行,1,11,1,neutral,1.8
146,，,2,11,1,neutral,2.1
146,好,1,10,1,neutral,2.4
146,的,3,11,1,neutral,2.7
146, ,1,11,1,neutral,3.0
147,接,2,11,1,neutral,0.0
147,下,1,11,1,neutral,0.3
147,来,2,10,1,neutral,0.6
147,我,1,11,1,neutral,0.9
147,们,2,12,1,neutral,1.2
147,看,2,11,1,neutral,1.5
147, ,1,11,1,neutral,1.8
148,你,4,10,2,positive,0.0
148,好,3,10,2,positive,0.3
148,，,4,12,2,positive,0.6
148,准,4,10,2,positive,0.9
148,备,5,11,1,positive,1.2
148,好,5,12,2,positive,1.5
148,了,4,10,1,positive,1.8
148,吗,5,12,2,positive,2.1
148, ,1,11,1,neutral,2.4
149,快,4,4,4,surprise,0.0
149,看,5,1,4,surprise,0.3
149, ,1,11,1,neutral,0.6
150,这,2,11,1,neutral,0.0
150,是,1,11,1,neutral,0.3
150,一,3,11,1,neutral,0.6
150,段,2,11,1,neutral,0.9
150,测,2,11,1,neutral,1.2
150,试,2,11,1,neutral,1.5
150,，,3,11,1,neutral,1.8
150,接,3,11,1,neutral,2.1
150,下,1,11,1,neutral,2.4
150,来,2,11,1,neutral,2.7
150,我,2,10,1,neutral,3.0
150,们,2,12,1,neutral,3.3
150,看,1,11,1,neutral,3.6
150, ,1,11,1,neutral,3.9
151,接,3,11,1,neutral,0.0
151,下,3,11,1,neutral,0.3
151,来,1,11,1,neutral,0.6
151,我,2,11,1,neutral,0.9
151,们,2,11,1,neutral,1.2
151,看,3,11,1,neutral,1.5
151, ,1,11,1,neutral,1.8
152,今,4,10,1,positive,0.0
152,天,5,10,1,positive,0.3
152,心,3,11,2,positive,0.6
152,情,3,12,1,positive,0.9
152,很,5,11,2,positive,1.2
152,好,5,10,1,positive,1.5
152, ,1,11,1,neutral,1.8
153,不,5,1,4,surprise,0.0
153,可,5,4,4,surprise,0.3
153,思,5,3,4,surprise,0.6
153,议,4,6,4,surprise,0.9
153, ,1,11,1,neutral,1.2
154,机,3,12,1,neutral,0.0
154,器,2,11,1,neutral,0.3
154,人,2,11,1,neutral,0.6
154,正,3,11,1,neutral,0.9
154,在,1,11,1,neutral,1.2
154,运,1,11,1,neutral,1.5
154,行,3,11,1,neutral,1.8
154, ,1,11,1,neutral,2.1
155,真,5,3,4,surprise,0.0
155,的,5,1,4,surprise,0.3
155,吗,5,4,4,surprise,0.6
155, ,1,11,1,neutral,0.9
156,好,3,11,1,neutral,0.0
156,的,2,11,1,neutral,0.3
156, ,1,11,1,neutral,0.6
157,真,5,1,4,surprise,0.0
157,的,4,4,4,surprise,0.3
157,吗,5,5,4,surprise,0.6
157, ,1,11,1,neutral,0.9
158,你,4,12,1,positive,0.0
158,好,4,10,1,positive,0.3
158, ,1,11,1,neutral,0.6
159,唉,1,18,3,negative,0.0
159, ,1,11,1,neutral,0.3
160,准,3,11,1,neutral,0.0
160,备,2,11,1,neutral,0.3
160,好,1,11,1,neutral,0.6
160,了,2,11,1,neutral,0.9
160,吗,2,11,1,neutral,1.2
160,，,3,11,1,neutral,1.5
160,机,2,11,1,neutral,1.8
160,器,3,11,1,neutral,2.1
160,人,3,10,1,neutral,2.4
160,正,2,11,1,neutral,2.7
160,在,3,11,1,neutral,3.0
160,运,2,11,1,neutral,3.3
160,行,3,12,1,neutral,3.6
160, ,1,11,1,neutral,3.9
161,好,1,11,1,neutral,0.0
161,的,3,11,1,neutral,0.3
161, ,1,11,1,neutral,0.6
162,请,2,16,3,negative,0.0
162,不,2,20,3,negative,0.3
162,要,1,19,3,negative,0.6
162,这,1,16,2,negative,0.9
162,样,2,21,2,negative,1.2
162,，,1,18,3,negative,1.5
162,接,1,19,3,negative,1.8
162,下,1,17,2,negative,2.1
162,来,1,18,3,negative,2.4
162,我,2,21,2,negative,2.7
162,们,2,18,2,negative,3.0
162,看,1,19,3,negative,3.3
162, ,1,11,1,neutral,3.6
163,谢,3,12,2,positive,0.0
163,谢,5,10,2,positive,0.3
163,大,4,12,2,positive,0.6
163,家,3,11,1,positive,0.9
163,的,5,12,2,positive,1.2
163,支,4,12,1,positive,1.5
163,持,4,11,1,positive,1.8
163,，,4,10,2,positive,2.1
163,好,5,11,2,positive,2.4
163,的,5,11,2,positive,2.7
163, ,1,11,1,neutral,3.0
164,真,4,1,4,surprise,0.0
164,的,4,4,4,surprise,0.3
164,吗,4,5,4,surprise,0.6
164,，,5,2,4,surprise,0.9
164,这,5,3,4,surprise,1.2
164,是,5,2,4,surprise,1.5
164,一,5,5,4,surprise,1.8
164,段,4,1,4,surprise,2.1
164,测,4,2,4,surprise,2.4
164,试,5,5,4,surprise,2.7
164, ,1,11,1,neutral,3.0
165,太,4,10,1,positive,0.0
165,棒,3,11,1,positive,0.3
165,了,4,12,2,positive,0.6
165, ,1,11,1,neutral,0.9
166,太,3,11,1,positive,0.0
166,棒,5,12,1,positive,0.3
166,了,4,13,1,positive,0.6
166,，,5,11,2,positive,0.9
166,接,3,11,1,positive,1.2
166,下,3,11,2,positive,1.5
166,来,4,11,2,positive,1.8
166,我,3,11,1,positive,2.1
166,们,4,13,1,positive,2.4
166,看,5,11,1,positive,2.7
166, ,1,11,1,neutral,3.0
167,机,3,11,1,neutral,0.0
167,器,2,11,1,neutral,0.3
167,人,3,11,1,neutral,0.6
167,正,3,11,1,neutral,0.9
167,在,2,11,1,neutral,1.2
167,运,3,11,1,neutral,1.5
167,行,2,11,1,neutral,1.8
167,，,2,11,1,neutral,2.1
167,接,2,12,1,neutral,2.4
167,下,3,11,1,neutral,2.7
167,来,2,12,1,neutral,3.0
167,我,2,11,1,neutral,3.3
167,们,3,11,1,neutral,3.6
167,看,1,11,1,neutral,3.9
167, ,1,11,1,neutral,4.2
168,今,3,11,1,positive,0.0
168,天,4,10,1,positive,0.3
168,心,5,12,1,positive,0.6
168,情,5,11,2,positive,0.9
168,很,3,13,2,positive,1.2
168,好,5,12,1,positive,1.5
168, ,1,11,1,neutral,1.8
169,有,1,17,3,negative,0.0
169,点,2,19,3,negative,0.3
169,难,2,19,2,negative,0.6
169,过,2,18,2,negative,0.9
169, ,1,11,1,neutral,1.2
170,接,1,11,1,neutral,0.0
170,下,2,11,1,neutral,0.3
170,来,1,11,1,neutral,0.6
170,我,1,11,1,neutral,0.9
170,们,2,11,1,neutral,1.2
170,看,2,10,1,neutral,1.5
170,，,1,11,1,neutral,1.8
170,好,3,11,1,neutral,2.1
170,的,1,11,1,neutral,2.4
170, ,1,11,1,neutral,2.7
171,机,1,11,1,neutral,0.0
171,器,3,11,1,neutral,0.3
171,人,2,11,1,neutral,0.6
171,正,3,11,1,neutral,0.9
171,在,2,11,1,neutral,1.2
171,运,2,11,1,neutral,1.5
171,行,3,11,1,neutral,1.8
171, ,1,11,1,neutral,2.1
172,天,5,4,4,surprise,0.0
172,哪,4,2,4,surprise,0.3
172,，,4,4,4,surprise,0.6
172,好,5,1,4,surprise,0.9
172,的,4,2,4,surprise,1.2
172, ,1,11,1,neutral,1.5
173,好,1,11,1,neutral,0.0
173,的,3,11,1,neutral,0.3
173, ,1,11,1,neutral,0.6
174,不,4,5,4,surprise,0.0
174,可,4,5,4,surprise,0.3
174,思,5,5,4,surprise,0.6
174,议,4,2,4,surprise,0.9
174,，,5,2,4,surprise,1.2
174,机,5,4,4,surprise,1.5
174,器,5,1,4,surprise,1.8
174,人,4,1,4,surprise,2.1
174,正,5,2,4,surprise,2.4
174,在,5,1,4,surprise,2.7
174,运,5,4,4,surprise,3.0
174,行,5,5,4,surprise,3.3
174, ,1,11,1,neutral,3.6
175,今,4,12,1,positive,0.0
175,天,4,10,2,positive,0.3
175,心,4,12,1,positive,0.6
175,情,3,10,2,positive,0.9
175,很,3,11,1,positive,1.2
175,好,3,10,2,positive,1.5
175, ,1,11,1,neutral,1.8
176,谢,3,11,1,positive,0.0
176,谢,4,12,2,positive,0.3
176,大,4,10,2,positive,0.6
176,家,3,11,2,positive,0.9
176,的,4,10,1,positive,1.2
176,支,4,12,2,positive,1.5
176,持,5,12,1,positive,1.8
176, ,1,11,1,neutral,2.1
177,哇,5,5,4,surprise,0.0
177, ,1,11,1,neutral,0.3
178,情,1,21,3,negative,0.0
178,况,2,17,2,negative,0.3
178,不,2,16,3,negative,0.6
178,太,2,17,3,negative,0.9
178,好,2,17,2,negative,1.2
178,，,1,18,3,negative,1.5
178,好,2,17,3,negative,1.8
178,的,2,16,3,negative,2.1
178, ,1,11,1,neutral,2.4
179,好,3,11,1,neutral,0.0
179,的,2,11,1,neutral,0.3
179, ,1,11,1,neutral,0.6
180,太,4,11,2,positive,0.0
180,棒,3,12,2,positive,0.3
180,了,5,10,1,positive,0.6
180, ,1,11,1,neutral,0.9
181,不,4,3,4,surprise,0.0
181,可,4,3,4,surprise,0.3
181,思,4,4,4,surprise,0.6
181,议,5,3,4,surprise,0.9
181,，,5,4,4,surprise,1.2
181,机,5,5,4,surprise,1.5
181,器,5,4,4,surprise,1.8
181,人,4,2,4,surprise,2.1
181,正,5,1,4,surprise,2.4
181,在,4,4,4,surprise,2.7
181,运,5,2,4,surprise,3.0
181,行,5,2,4,surprise,3.3
181, ,1,11,1,neutral,3.6
182,不,4,3,4,surprise,0.0
182,可,4,3,4,surprise,0.3
182,思,4,5,4,surprise,0.6
182,议,4,2,4,surprise,0.9
182, ,1,11,1,neutral,1.2
183,天,4,3,4,surprise,0.0
183,哪,5,5,4,surprise,0.3
183, ,1,11,1,neutral,0.6
184,情,1,19,3,negative,0.0
184,况,1,16,2,negative,0.3
184,不,2,19,2,negative,0.6
184,太,1,17,3,negative,0.9
184,好,2,19,3,negative,1.2
184, ,1,11,1,neutral,1.5
185,准,1,11,1,neutral,0.0
185,备,1,11,1,neutral,0.3
185,好,2,11,1,neutral,0.6
185,了,1,11,1,neutral,0.9
185,吗,1,11,1,neutral,1.2
185, ,1,11,1,neutral,1.5
186,唉,1,20,2,negative,0.0
186,，,2,18,2,negative,0.3
186,机,2,21,2,negative,0.6
186,器,1,20,3,negative,0.9
186,人,1,21,3,negative,1.2
186,正,1,17,3,negative,1.5
186,在,1,16,2,negative,1.8
186,运,2,17,2,negative,2.1
186,行,1,19,3,negative,2.4
186, ,1,11,1,neutral,2.7
187,天,5,4,4,surprise,0.0
187,哪,5,4,4,surprise,0.3
187,，,4,3,4,surprise,0.6
187,准,5,3,4,surprise,0.9
187,备,5,5,4,surprise,1.2
187,好,4,2,4,surprise,1.5
187,了,4,2,4,surprise,1.8
187,吗,4,1,4,surprise,2.1
187, ,1,11,1,neutral,2.4
188,欢,5,12,2,positive,0.0
188,迎,5,11,1,positive,0.3
188,来,3,10,1,positive,0.6
188,到,5,10,1,positive,0.9
188,直,4,13,1,positive,1.2
188,播,3,12,2,positive,1.5
188,间,5,11,2,positive,1.8
188, ,1,11,1,neutral,2.1
189,你,4,11,1,positive,0.0
189,好,4,11,1,positive,0.3
189,，,5,10,2,positive,0.6
189,接,5,10,2,positive,0.9
189,下,4,11,1,positive,1.2
189,来,3,11,2,positive,1.5
189,我,5,10,2,positive,1.8
189,们,3,10,2,positive,2.1
189,看,4,10,1,positive,2.4
189, ,1,11,1,neutral,2.7
190,天,5,4,4,surprise,0.0
190,哪,4,4,4,surprise,0.3
190, ,1,11,1,neutral,0.6
191,机,2,11,1,neutral,0.0
191,器,2,11,1,neutral,0.3
191,人,3,11,1,neutral,0.6
191,正,2,11,1,neutral,0.9
191,在,1,11,1,neutral,1.2
191,运,1,11,1,neutral,1.5
191,行,2,11,1,neutral,1.8
191, ,1,11,1,neutral,2.1
192,对,2,18,2,negative,0.0
192,不,2,16,2,negative,0.3
192,起,1,16,2,negative,0.6
192, ,1,11,1,neutral,0.9
193,有,2,21,3,negative,0.0
193,点,2,16,3,negative,0.3
193,难,2,19,3,negative,0.6
193,过,2,21,3,negative,0.9
193,，,2,21,3,negative,1.2
193,机,1,20,3,negative,1.5
193,器,1,18,2,negative,1.8
193,人,2,20,3,negative,2.1
193,正,1,18,2,negative,2.4
193,在,1,16,2,negative,2.7
193,运,1,21,2,negative,3.0
193,行,1,21,3,negative,3.3
193, ,1,11,1,neutral,3.6
194,情,2,19,2,negative,0.0
194,况,2,20,3,negative,0.3
194,不,2,18,2,negative,0.6
194,太,1,21,3,negative,0.9
194,好,1,15,2,negative,1.2
194, ,1,11,1,neutral,1.5
195,欢,5,11,2,positive,0.0
195,迎,4,10,1,positive,0.3
195,来,3,11,2,positive,0.6
195,到,4,10,2,positive,0.9
195,直,4,13,1,positive,1.2
195,播,5,11,2,positive,1.5
195,间,4,10,1,positive,1.8
195,，,3,10,1,positive,2.1
195,机,4,10,2,positive,2.4
195,器,4,11,2,positive,2.7
195,人,3,11,2,positive,3.0
195,正,5,10,2,positive,3.3
195,在,4,10,2,positive,3.6
195,运,5,10,1,positive,3.9
195,行,5,11,2,positive,4.2
195, ,1,11,1,neutral,4.5
196,唉,1,20,3,negative,0.0
196, ,1,11,1,neutral,0.3
197,太,5,10,2,positive,0.0
197,棒,3,11,1,positive,0.3
197,了,5,10,2,positive,0.6
197, ,1,11,1,neutral,0.9
198,准,2,10,1,neutral,0.0
198,备,2,10,1,neutral,0.3
198,好,2,11,1,neutral,0.6
198,了,1,11,1,neutral,0.9
198,吗,2,11,1,neutral,1.2
198, ,1,11,1,neutral,1.5
199,接,1,12,1,neutral,0.0
199,下,2,10,1,neutral,0.3
199,来,2,11,1,neutral,0.6
199,我,2,11,1,neutral,0.9
199,们,2,11,1,neutral,1.2
199,看,1,11,1,neutral,1.5
199, ,1,11,1,neutral,1.8
200,哇,5,3,4,surprise,0.0
200, ,1,11,1,neutral,0.3
201,这,1,11,1,neutral,0.0
201,是,1,12,1,neutral,0.3
201,一,2,11,1,neutral,0.6
201,段,3,11,1,neutral,0.9
201,测,3,11,1,neutral,1.2
201,试,3,11,1,neutral,1.5
201,，,3,11,1,neutral,1.8
201,机,1,11,1,neutral,2.1
201,器,2,11,1,neutral,2.4
201,人,3,11,1,neutral,2.7
201,正,1,11,1,neutral,3.0
201,在,1,11,1,neutral,3.3
201,运,3,11,1,neutral,3.6
201,行,1,11,1,neutral,3.9
201, ,1,11,1,neutral,4.2
202,请,1,18,2,negative,0.0
202,不,1,20,3,negative,0.3
202,要,1,19,3,negative,0.6
202,这,1,21,2,negative,0.9
202,样,1,20,3,negative,1.2
202, ,1,11,1,neutral,1.5
203,这,1,12,1,neutral,0.0
203,是,1,10,1,neutral,0.3
203,一,2,12,1,neutral,0.6
203,段,3,10,1,neutral,0.9
203,测,2,11,1,neutral,1.2
203,试,2,10,1,neutral,1.5
203, ,1,11,1,neutral,1.8
204,机,1,11,1,neutral,0.0
204,器,1,11,1,neutral,0.3
204,人,3,12,1,neutral,0.6
204,正,2,11,1,neutral,0.9
204,在,1,11,1,neutral,1.2
204,运,3,10,1,neutral,1.5
204,行,1,11,1,neutral,1.8
204, ,1,11,1,neutral,2.1
205,哇,4,4,4,surprise,0.0
205,，,5,3,4,surprise,0.3
205,接,5,1,4,surprise,0.6
205,下,4,4,4,surprise,0.9
205,来,4,1,4,surprise,1.2
205,我,5,2,4,surprise,1.5
205,们,4,4,4,surprise,1.8
205,看,5,2,4,surprise,2.1
205, ,1,11,1,neutral,2.4
206,你,5,10,1,positive,0.0
206,好,3,12,2,positive,0.3
206,，,4,10,2,positive,0.6
206,准,5,13,2,positive,0.9
206,备,3,11,1,positive,1.2
206,好,5,12,2,positive,1.5
206,了,3,11,1,positive,1.8
206,吗,4,10,1,positive,2.1
206, ,1,11,1,neutral,2.4
207,接,3,11,1,neutral,0.0
207,下,2,11,1,neutral,0.3
207,来,2,11,1,neutral,0.6
207,我,1,11,1,neutral,0.9
207,们,3,12,1,neutral,1.2
207,看,3,11,1,neutral,1.5
207, ,1,11,1,neutral,1.8
208,今,4,10,1,positive,0.0
208,天,5,11,1,positive,0.3
208,心,3,12,1,positive,0.6
208,情,5,12,2,positive,0.9
208,很,5,10,2,positive,1.2
208,好,3,12,1,positive,1.5
208,，,5,12,2,positive,1.8
208,这,5,10,1,positive,2.1
208,是,3,12,2,positive,2.4
208,一,5,13,2,positive,2.7
208,段,3,11,1,positive,3.0
208,测,4,11,1,positive,3.3
208,试,4,10,1,positive,3.6
208, ,1,11,1,neutral,3.9
209,真,4,2,4,surprise,0.0
209,的,4,1,4,surprise,0.3
209,吗,4,3,4,surprise,0.6
209, ,1,11,1,neutral,0.9
210,快,4,5,4,surprise,0.0
